CustomerID,CustomerName,JoinDate,Segment,AcquisitionChannel,Region,IsActive,ChurnDate,AnnualValue
C1432,Joseph Scott,2022-06-08,Consumer,Direct,Scotland,True,,3131.21
C1433,Taylor Ltd,2021-03-18,Public Sector,Direct,London,True,,127838.26
C1434,Adams Holdings,2021-08-06,Public Sector,Events,Scotland,True,,92633.56
C1435,James Anderson,2021-12-12,SMB,Events,Scotland,True,,31603.8
C1436,Harry Williams,2021-08-06,SMB,Online,Scotland,True,,40584.38
C1437,Lee Partners,2021-07-28,Public Sector,Online,London,True,,99431.52
C1438,Adams Group,2022-03-03,Public Sector,Online,Scotland,True,,124813.99
C1439,Benjamin Lewis,2022-10-03,SMB,Direct,Scotland,True,,32327.5
C1440,Isabella Taylor,2022-02-15,SMB,Direct,Scotland,True,,35599.94
C1441,Walker Partners,2022-10-03,Public Sector,Online,London,True,,33074.52
C1442,Amelia Robinson,2022-11-22,SMB,Direct,London,True,,40401.97
C1443,Grace Jackson,2021-10-24,SMB,Online,London,True,,31308.14
C1444,Olivia Smith,2021-11-09,Consumer,Partner,London,False,2022-10-12,3304.58
C1445,Walker Solutions,2023-05-16,Enterprise,Events,London,True,,199786.85
C1446,Emma Nelson,2022-10-26,Consumer,Direct,London,True,,1645.31
C1447,Brown Group,2021-04-17,Enterprise,Referral,Scotland,True,,114337.66
C1448,Wright International,2022-03-14,Public Sector,Online,London,True,,137589.08
C1449,Lewis Ltd,2022-04-20,Enterprise,Online,Scotland,True,,179944.81
C1450,Lucy Jackson,2021-06-16,Consumer,Direct,London,True,,3319.66
C1451,Oliver Thomas,2022-09-01,SMB,Online,London,True,,23611.4
C1452,Emily Scott,2022-02-24,SMB,Online,London,True,,29110.27
C1453,Emma Wilson,2022-10-02,Consumer,Referral,Scotland,True,,4246.36
C1454,Daniel Robinson,2021-08-31,Consumer,Partner,London,True,,1669.57
C1455,Clark Corp,2022-08-23,Enterprise,Online,London,True,,76839.13
C1456,Lily Martin,2022-09-05,SMB,Referral,Scotland,True,,12000.09
C1457,George Lewis,2022-01-19,SMB,Direct,Scotland,True,,45698.54
C1458,Amelia Anderson,2022-04-15,Consumer,Referral,London,True,,4095.18
C1459,George Walker,2022-12-29,Consumer,Partner,London,True,,3237.08
C1460,Scott International,2022-01-06,Enterprise,Online,Scotland,True,,114227.3
C1461,Isabella Anderson,2022-11-05,Consumer,Online,London,False,2023-06-13,3691.13
C1462,Smith Ltd,2021-08-24,Public Sector,Partner,Scotland,True,,43001.74
C1463,Adams Holdings,2023-02-01,Public Sector,Online,London,True,,83290.6
C1464,Johnson Services,2021-07-28,Enterprise,Partner,London,True,,129314.28
C1465,Emma Lee,2022-02-01,Consumer,Online,London,True,,2993.48
C1466,Matthew Wilson,2022-11-13,Consumer,Referral,London,True,,2765.58
C1467,Amelia Taylor,2021-05-09,SMB,Partner,Scotland,True,,36088.28
C1468,Lee Corp,2021-11-26,Enterprise,Direct,Scotland,True,,165462.64
C1469,Matthew Jackson,2023-02-27,Consumer,Events,Scotland,True,,3938.71
C1470,Harry Allen,2021-08-28,SMB,Online,Scotland,False,2023-01-26,16788.64
C1471,Harry Walker,2022-06-12,SMB,Direct,London,True,,49773.2
C1472,Charlotte Smith,2022-01-05,SMB,Online,Scotland,True,,11430.56
C1473,Daniel Adams,2021-06-05,Consumer,Online,London,True,,801.32
C1474,Lewis Services,2022-11-04,Public Sector,Referral,London,True,,128333.91
C1475,Samuel Scott,2022-10-25,Consumer,Online,Scotland,True,,4596.57
C1476,Grace Wright,2022-03-31,SMB,Online,London,True,,25439.86
C1477,Charlotte Thomas,2022-05-04,Consumer,Events,London,True,,2665.58
C1478,Sophie Wright,2022-11-29,Consumer,Direct,Scotland,True,,4939.23
C1479,Lee Solutions,2021-07-04,Public Sector,Online,London,True,,92575.61
C1480,Isabella Adams,2023-06-13,Consumer,Direct,London,True,,3049.62
C1481,David Brown,2022-11-11,SMB,Online,London,True,,10596.11
C1482,Clark International,2022-09-05,Public Sector,Direct,Scotland,True,,115783.91
C1483,Joseph Lewis,2022-11-22,SMB,Partner,London,True,,21574.52
C1484,Matthew Hall,2022-12-26,SMB,Events,London,True,,32013.26
C1485,Jack Baker,2021-08-22,SMB,Referral,Scotland,True,,40063.87
C1486,Thomas Ltd,2022-01-24,Enterprise,Partner,London,False,2023-05-12,185440.91
C1487,Williams Services,2022-09-28,Public Sector,Online,London,False,2023-06-13,148413.79
C1488,Matthew Lewis,2022-09-10,SMB,Direct,Scotland,True,,40408.35
C1489,Chloe Lee,2022-02-05,SMB,Referral,London,True,,41396.47
C1490,Samuel Harris,2022-05-25,SMB,Online,London,False,2022-07-25,41263.57
C1491,Benjamin Walker,2022-03-07,SMB,Online,London,False,2022-07-04,19469.9
C1492,Baker Solutions,2021-10-26,Enterprise,Partner,Scotland,True,,107021.06
C1493,Clark Holdings,2022-11-26,Enterprise,Partner,Scotland,True,,195727.31
C1494,Oliver Brown,2022-10-26,SMB,Referral,London,True,,31672.43
C1495,Isabella Jones,2023-02-26,Consumer,Direct,London,True,,3214.21
C1496,Amelia Anderson,2021-12-05,SMB,Direct,London,False,2023-07-24,46649.91
C1497,Oliver Young,2023-09-22,SMB,Referral,London,True,,25971.94
C1498,Harris Solutions,2022-09-28,Public Sector,Referral,Scotland,True,,90371.84
C1499,Lucy Baker,2021-11-07,Consumer,Partner,Scotland,False,2022-09-01,2825.2
C1500,Jessica Scott,2021-06-08,Consumer,Direct,London,True,,2179.14
C1501,Smith Solutions,2023-04-02,Enterprise,Referral,London,True,,176576.08
C1502,Wilson International,2021-04-25,Enterprise,Partner,London,True,,57986.02
C1503,Anderson Group,2023-05-13,Enterprise,Direct,London,True,,181588.48
C1504,Olivia Robinson,2021-06-15,SMB,Online,Scotland,True,,32213.32
C1505,Williams Solutions,2022-06-20,Public Sector,Referral,London,True,,147288.51
C1506,William Moore,2023-07-24,SMB,Online,London,True,,40987.33
C1507,Matthew Adams,2023-03-14,SMB,Online,London,True,,42954.26
C1508,Lee Services,2023-01-18,Public Sector,Referral,London,True,,100594.32
C1509,Jessica Wilson,2022-07-19,Consumer,Referral,London,True,,2221.81
C1510,King Ltd,2021-07-22,Public Sector,Events,London,True,,77216.83
C1511,Joseph Scott,2022-08-06,SMB,Direct,Scotland,False,2023-07-24,22982.1
C1512,Sophia Lee,2023-01-28,Consumer,Online,Scotland,True,,4005.09
C1513,Miller Ltd,2022-11-03,Enterprise,Events,London,True,,110918.44
C1514,Adams Group,2021-08-18,Public Sector,Referral,Scotland,True,,110023.37
C1515,Scott Ltd,2023-05-08,Public Sector,Partner,Scotland,True,,39472.79
C1516,Thomas Lee,2022-10-31,SMB,Online,London,True,,35348.66
C1517,Lee Ltd,2021-12-03,Enterprise,Referral,Scotland,True,,189612.55
C1518,Chloe Davis,2021-11-11,Consumer,Referral,London,True,,4864.26
C1519,Martin Ltd,2021-01-08,Enterprise,Online,London,True,,125972.34
C1520,George Adams,2021-07-23,Consumer,Direct,London,True,,3269.18
C1521,Moore Partners,2021-09-15,Public Sector,Referral,Scotland,True,,38479.4
C1522,Baker Ltd,2022-07-20,Public Sector,Online,London,True,,38842.53
C1523,William King,2023-02-02,SMB,Referral,Scotland,True,,45590.54
C1524,Scott Solutions,2022-09-14,Enterprise,Partner,London,False,2023-01-04,100126.14
C1525,Isabella Taylor,2022-01-03,Consumer,Partner,London,True,,975.96
C1526,Williams Ltd,2021-10-12,Enterprise,Direct,London,False,2021-12-21,160584.32
C1527,Grace Nelson,2021-04-01,Consumer,Partner,Scotland,False,2021-05-15,2363.02
C1528,Taylor Holdings,2022-08-17,Enterprise,Events,London,True,,193653.17
C1529,Sophie Miller,2022-05-12,SMB,Partner,Scotland,True,,13509.07
C1530,Joseph Miller,2021-06-28,Consumer,Referral,London,True,,4088.03
C1531,Walker Solutions,2021-06-09,Enterprise,Referral,London,True,,50164.61
C1532,Miller Group,2023-01-25,Enterprise,Referral,London,True,,147055.24
C1533,James Allen,2022-02-23,Consumer,Direct,Scotland,False,2022-07-11,2147.19
C1534,George Robinson,2022-10-11,Consumer,Online,London,True,,3873.31
C1535,George Nelson,2023-03-19,SMB,Online,London,True,,19453.33
C1536,Jessica Clark,2022-03-04,Consumer,Online,London,True,,1742.5
C1537,Emma Miller,2021-11-19,SMB,Direct,London,True,,32047.99
C1538,Thomas Anderson,2022-03-29,SMB,Online,Scotland,True,,29490.99
C1539,Amelia Robinson,2022-05-06,SMB,Direct,Scotland,True,,34097.74
C1540,King International,2022-01-21,Enterprise,Direct,Scotland,True,,124704.05
C1541,Davis Ltd,2022-03-23,Enterprise,Partner,London,True,,152327.29
C1542,Sophia Walker,2023-01-18,SMB,Partner,London,True,,31490.76
C1543,Wright Group,2021-10-05,Enterprise,Direct,London,True,,120451.47
C1544,Thomas Wilson,2023-04-05,Consumer,Partner,London,True,,4289.66
C1545,Daniel Johnson,2022-03-01,Consumer,Direct,London,True,,2151.02
C1546,Lucy Jones,2022-10-31,SMB,Partner,Scotland,True,,13364.51
C1547,Jack Martin,2022-03-02,SMB,Referral,London,True,,25660.65
C1548,Isabella Lee,2022-08-05,SMB,Partner,Scotland,True,,17590.91
C1549,Emily Jones,2021-08-28,SMB,Referral,Scotland,True,,46785.41
C1550,Adams Ltd,2022-06-28,Public Sector,Online,London,True,,94056.11
C1551,Taylor Group,2023-03-08,Public Sector,Events,Scotland,True,,108961.8
C1552,Charlotte Lee,2022-06-29,SMB,Direct,London,True,,48964.33
C1553,Jessica King,2022-02-16,SMB,Direct,London,False,2023-03-27,19635.43
C1554,Hannah Jackson,2022-02-27,Consumer,Online,London,True,,4622.62
C1555,Matthew Adams,2021-12-02,SMB,Referral,London,True,,46647.46
C1556,Wright Partners,2022-08-21,Enterprise,Events,London,False,2023-01-04,194341.27
C1557,Clark Group,2021-10-16,Public Sector,Direct,London,True,,127771.91
C1558,Sophia Hall,2022-04-02,SMB,Direct,Scotland,False,2023-02-08,46905.52
C1559,Anderson Services,2022-04-20,Enterprise,Referral,Scotland,True,,87171.86
C1560,Scott International,2021-10-28,Public Sector,Partner,London,True,,57120.66
C1561,Grace Lee,2023-02-25,Consumer,Direct,London,True,,915.7
C1562,Emma Brown,2021-08-25,SMB,Direct,London,True,,29888.8
C1563,Baker Solutions,2021-02-16,Enterprise,Online,Scotland,True,,83384.66
C1564,Lucy Johnson,2021-12-12,SMB,Online,London,False,2023-10-17,35828.22
C1565,Isabella Wright,2023-01-06,Consumer,Partner,Scotland,True,,1076.11
C1566,Lucy Davis,2021-08-31,SMB,Online,Scotland,True,,40522.55
C1567,Matthew Jackson,2021-11-04,Consumer,Direct,Scotland,True,,1292.05
C1568,Chloe Moore,2023-02-20,Consumer,Direct,Scotland,True,,4222.61
C1569,Chloe Walker,2021-07-01,Consumer,Events,London,False,2023-12-21,1284.38
C1570,Olivia Williams,2023-03-26,SMB,Online,Scotland,True,,30291.04
C1571,Sophie Davis,2021-08-30,SMB,Direct,London,False,2023-02-14,25245.32
C1572,Lewis Solutions,2022-11-07,Enterprise,Referral,London,True,,155913.05
C1573,Jack Scott,2022-05-22,SMB,Partner,Scotland,False,2023-01-28,20506.22
C1574,Jones Holdings,2021-07-11,Public Sector,Events,London,True,,97225.57
C1575,Isabella Baker,2021-10-23,Consumer,Direct,Scotland,True,,4497.93
C1576,Sophie Green,2021-11-10,SMB,Referral,London,True,,19785.68
C1577,Brown Holdings,2022-06-03,Enterprise,Direct,London,True,,72274.57
C1578,Robinson International,2022-10-14,Enterprise,Partner,London,True,,148527.65
C1579,Samuel Allen,2022-10-19,SMB,Referral,London,False,2023-11-21,12691.71
C1580,Emily Williams,2022-10-31,SMB,Direct,Scotland,True,,33049.28
C1581,Green Solutions,2023-01-29,Public Sector,Online,London,True,,32179.22
C1582,Davis Services,2021-12-30,Public Sector,Online,London,True,,120227.73
C1583,Davis Group,2022-05-15,Public Sector,Referral,London,True,,49796.84
C1584,Benjamin Robinson,2023-06-20,SMB,Direct,Scotland,True,,48553.39
C1585,Charlotte Davis,2022-03-08,SMB,Online,London,False,2023-05-03,14611.53
C1586,Sophia Jones,2022-04-27,SMB,Direct,Scotland,False,2022-08-05,11827.23
C1587,James King,2021-07-09,SMB,Direct,London,False,2023-03-05,11997.67
C1588,Jack Nelson,2022-12-21,SMB,Referral,London,True,,22380.38
C1589,James Martin,2022-06-04,SMB,Direct,Scotland,True,,19770.56
C1590,Jack Lee,2022-02-07,SMB,Direct,London,True,,13163.13
C1591,Jack Wright,2022-12-16,Consumer,Referral,London,True,,535.81
C1592,Thomas Corp,2022-11-24,Enterprise,Online,London,True,,187424.77
C1593,Charlotte Thomas,2022-02-18,Consumer,Online,London,True,,3891.74
C1594,Brown Partners,2022-02-21,Public Sector,Referral,London,True,,98326.26
C1595,Olivia Anderson,2022-03-27,SMB,Online,Scotland,True,,10687.05
C1596,Hannah Harris,2021-09-26,Consumer,Online,London,False,2023-06-07,3755.96
C1597,Sophia Smith,2022-07-27,Consumer,Online,Scotland,True,,4989.68
C1598,Sophie Clark,2022-12-28,SMB,Direct,London,True,,23909.91
C1599,Harry Nelson,2021-02-14,Consumer,Referral,London,True,,788.4
C1600,Henry Wright,2023-07-28,SMB,Direct,London,True,,44550.98
C1601,Lily Smith,2022-03-27,SMB,Referral,Scotland,True,,32215.09
C1602,Harry Wilson,2022-04-20,Consumer,Events,Scotland,False,2023-11-26,880.89
C1603,Charlotte Miller,2022-05-28,Consumer,Direct,London,False,2022-10-15,1693.05
C1604,Jackson Ltd,2022-01-27,Enterprise,Direct,London,True,,54900.43
C1605,Adams Corp,2021-09-01,Public Sector,Online,Scotland,True,,37729.36
C1606,Johnson Solutions,2021-03-16,Public Sector,Referral,Scotland,True,,49438.44
C1607,Miller Services,2021-08-08,Public Sector,Referral,London,True,,54125.02
C1608,Davis Ltd,2021-02-26,Enterprise,Partner,London,True,,84458.27
C1609,Lucy Baker,2022-08-23,SMB,Online,London,True,,10428.25
C1610,Johnson Group,2022-12-22,Enterprise,Online,Scotland,True,,191234.32
C1611,Emma Jones,2021-02-01,SMB,Online,Scotland,True,,31607.35
C1612,Miller Solutions,2023-09-14,Public Sector,Partner,Scotland,True,,109430.09
C1613,Brown International,2022-10-26,Enterprise,Referral,London,True,,146328.97
C1614,Emma Jackson,2022-02-25,SMB,Referral,London,True,,24390.43
C1615,Oliver Miller,2022-09-27,SMB,Events,London,True,,16222.07
C1616,Daniel Wright,2022-04-23,Consumer,Online,Scotland,True,,3827.74
C1617,Emma Wilson,2021-08-21,SMB,Online,London,True,,37875.56
C1618,Lily Taylor,2021-02-27,Consumer,Partner,Scotland,True,,3621.14
C1619,Walker Holdings,2022-09-17,Public Sector,Online,London,True,,118226.24
C1620,Lewis International,2022-10-20,Enterprise,Direct,London,False,2023-04-16,77268.19
C1621,Jackson Services,2022-11-11,Enterprise,Direct,London,True,,186315.74
C1622,Clark International,2023-04-28,Enterprise,Online,London,True,,126286.19
C1623,Daniel Allen,2021-07-12,SMB,Referral,London,True,,23974.43
C1624,Adams Holdings,2022-01-08,Public Sector,Direct,Scotland,True,,79693.78
C1625,Oliver Adams,2021-07-29,SMB,Online,London,True,,25974.7
C1626,Brown Group,2022-07-11,Enterprise,Online,London,True,,98387.05
C1627,Wilson Partners,2022-02-18,Public Sector,Referral,London,True,,59323.65
C1628,Olivia Jackson,2022-01-13,Consumer,Online,London,True,,841.99
C1629,Grace Scott,2021-09-07,Consumer,Direct,Scotland,False,2023-05-17,4331.0
C1630,Sophia Baker,2022-04-10,SMB,Partner,Scotland,False,2023-03-09,16915.83
C1631,Lily Jackson,2022-01-26,SMB,Events,London,False,2023-10-14,21918.17
C1632,Baker Ltd,2021-06-27,Enterprise,Referral,London,True,,56387.04
C1633,George Scott,2022-06-22,Consumer,Online,Scotland,True,,3815.37
C1634,Henry Taylor,2021-10-13,SMB,Events,London,False,2022-04-05,36340.16
C1635,Charlotte Miller,2021-07-21,Consumer,Referral,London,True,,3252.8
C1636,Chloe Walker,2021-11-04,Consumer,Direct,Scotland,True,,4895.44
C1637,Joseph Martin,2022-06-29,Consumer,Direct,London,False,2023-01-17,2400.12
C1638,Henry Hall,2021-11-09,Consumer,Direct,London,True,,933.63
C1639,Nelson Partners,2023-03-21,Enterprise,Partner,London,True,,176367.69
C1640,Jack Scott,2021-04-04,Consumer,Online,Scotland,False,2021-12-22,2462.66
C1641,Young Group,2022-06-22,Enterprise,Online,Scotland,True,,182490.92
C1642,Scott Group,2021-12-07,Public Sector,Partner,Scotland,True,,30098.46
C1643,Wilson Holdings,2021-04-23,Enterprise,Online,London,True,,184656.73
C1644,Harry Adams,2021-08-25,Consumer,Partner,London,True,,2670.25
C1645,Grace Clark,2023-06-22,Consumer,Referral,Scotland,True,,952.03
C1646,Daniel King,2022-04-06,SMB,Partner,Scotland,True,,14426.76
C1647,Emily Smith,2022-01-21,SMB,Partner,Scotland,True,,49627.03
C1648,Brown Solutions,2021-07-15,Enterprise,Referral,London,True,,98550.92
C1649,Samuel Young,2021-07-13,Consumer,Online,Scotland,True,,540.65
C1650,Olivia Martin,2021-03-22,SMB,Direct,Scotland,True,,33610.63
C1651,Taylor International,2022-02-08,Enterprise,Referral,Scotland,True,,88236.52
C1652,Sophie Taylor,2021-03-26,Consumer,Online,London,True,,1006.45
C1653,Sophia Jackson,2021-11-07,SMB,Online,Scotland,True,,21718.69
C1654,Smith Holdings,2022-05-12,Enterprise,Referral,London,True,,194727.89
C1655,Baker Corp,2021-12-25,Public Sector,Direct,London,True,,73028.31
C1656,Charlotte Allen,2021-11-11,SMB,Online,London,True,,42592.14
C1657,Sophie Wilson,2022-11-18,Consumer,Online,London,True,,565.56
C1658,Joseph Hall,2021-09-29,SMB,Referral,London,True,,41142.17
C1659,David Lee,2022-05-07,SMB,Events,Scotland,True,,49149.92
C1660,Young Group,2021-02-15,Public Sector,Referral,London,True,,93698.34
C1661,Johnson Services,2022-08-08,Public Sector,Partner,London,True,,62566.0
C1662,Jackson Holdings,2021-11-29,Public Sector,Referral,Scotland,True,,49780.16
C1663,William Thomas,2021-10-20,SMB,Partner,London,True,,47297.56
C1664,Anderson International,2021-03-04,Enterprise,Partner,London,True,,96095.48
C1665,Sophie Baker,2022-01-25,SMB,Referral,Scotland,True,,42711.25
C1666,Benjamin Baker,2021-09-14,SMB,Online,London,True,,44474.11
C1667,Scott International,2021-04-29,Enterprise,Direct,London,True,,85524.28
C1668,Walker Holdings,2021-11-26,Enterprise,Events,London,True,,133352.76
C1669,Lily Moore,2023-02-19,SMB,Referral,London,True,,34597.91
C1670,Lee Corp,2022-04-21,Enterprise,Events,London,True,,90386.75
C1671,Charlotte Brown,2021-08-14,SMB,Direct,Scotland,True,,43330.67
C1672,Wilson International,2021-09-11,Enterprise,Online,Scotland,False,2022-04-28,126581.77
C1673,Nelson Solutions,2023-02-10,Enterprise,Direct,London,False,2023-11-09,114068.6
C1674,Henry Smith,2022-10-23,SMB,Partner,Scotland,True,,21409.64
C1675,Davis Holdings,2021-08-09,Enterprise,Online,London,True,,159340.78
C1676,Charlotte Anderson,2022-05-30,Consumer,Online,London,True,,4412.1
C1677,Charlotte Wilson,2021-07-17,Consumer,Referral,London,True,,1444.55
C1678,Jessica Smith,2022-04-11,Consumer,Online,Scotland,False,2023-11-07,3602.72
C1679,George Miller,2021-02-03,Consumer,Referral,London,False,2023-06-21,928.4
C1680,Daniel Taylor,2022-02-16,Consumer,Referral,London,True,,3286.64
C1681,Samuel King,2021-08-29,Consumer,Online,London,True,,3069.57
C1682,Lee Group,2023-03-02,Enterprise,Online,London,True,,173000.25
C1683,Alexander Clark,2023-05-23,SMB,Online,Scotland,True,,21969.95
C1684,Clark Group,2022-03-01,Public Sector,Partner,Scotland,True,,39960.02
C1685,Mia Walker,2023-04-12,Consumer,Direct,London,True,,4937.32
C1686,Emily Nelson,2023-06-07,SMB,Referral,Scotland,True,,44658.65
C1687,Sophie Martin,2022-04-12,Consumer,Partner,Scotland,True,,4660.75
C1688,Hannah Smith,2021-11-13,SMB,Partner,London,True,,40752.09
C1689,Lewis Solutions,2023-03-04,Enterprise,Online,London,True,,177924.69
C1690,Jessica Brown,2021-07-03,SMB,Online,London,True,,44223.41
C1691,Thomas International,2022-04-12,Enterprise,Referral,Scotland,True,,80846.24
C1692,Moore Services,2022-01-26,Enterprise,Referral,London,False,2022-03-04,169771.87
C1693,Sophie Jackson,2022-06-13,Consumer,Online,Scotland,False,2023-11-24,4191.85
C1694,Chloe Johnson,2021-10-05,Consumer,Referral,Scotland,True,,3470.11
C1695,Young Partners,2021-03-16,Public Sector,Online,London,True,,79183.11
C1696,Chloe King,2023-06-25,SMB,Direct,London,True,,28473.09
C1697,Amelia Brown,2022-12-14,Consumer,Direct,London,True,,668.63
C1698,Emily Anderson,2022-10-12,SMB,Direct,Scotland,True,,28131.51
C1699,Matthew Hall,2022-05-02,Consumer,Online,Scotland,True,,4628.49
C1700,Chloe Clark,2021-06-01,Consumer,Online,London,False,2022-05-24,2544.55
C1701,Jack Jones,2021-12-15,Consumer,Referral,Scotland,False,2022-10-13,4306.36
C1702,Baker Corp,2022-06-06,Public Sector,Direct,Scotland,True,,123079.16
C1703,Lewis International,2023-01-24,Enterprise,Referral,London,True,,116478.12
C1704,Brown Services,2022-02-08,Public Sector,Direct,London,True,,116095.22
C1705,Isabella Lewis,2021-04-30,Consumer,Direct,Scotland,False,2022-02-24,1074.72
C1706,William Smith,2021-04-20,Consumer,Events,Scotland,False,2021-06-09,1708.39
C1707,Baker Group,2022-06-26,Enterprise,Online,Scotland,True,,58924.59
C1708,Alexander Wright,2021-07-17,Consumer,Direct,Scotland,True,,3809.2
C1709,Lily Baker,2022-10-31,Consumer,Events,Scotland,False,2023-04-27,1843.46
C1710,Walker Ltd,2023-03-11,Enterprise,Partner,Scotland,True,,55316.91
C1711,Lucy Jones,2022-01-28,SMB,Direct,London,False,2023-02-05,41161.44
C1712,Grace Robinson,2021-12-21,Consumer,Direct,Scotland,True,,640.3
C1713,Henry Walker,2023-06-21,SMB,Referral,London,True,,28459.17
C1714,Hannah Clark,2021-04-04,Consumer,Online,London,False,2022-06-07,2626.76
C1715,Oliver Harris,2023-02-23,SMB,Direct,London,True,,43369.38
C1716,Lucy Adams,2021-10-10,SMB,Referral,Scotland,True,,15269.78
C1717,Wright Ltd,2021-11-28,Enterprise,Referral,London,True,,137501.16
C1718,Samuel Young,2022-01-03,Consumer,Partner,London,False,2022-06-15,2089.05
C1719,William Anderson,2023-09-04,SMB,Direct,London,True,,47920.74
C1720,Harry Scott,2021-11-20,SMB,Online,London,True,,38124.75
C1721,Harry Johnson,2022-05-26,Consumer,Partner,London,True,,4585.35
C1722,Alexander Brown,2022-06-14,SMB,Online,London,True,,32875.48
C1723,Daniel Nelson,2021-10-17,Consumer,Online,London,True,,4207.46
C1724,Anderson Corp,2022-01-01,Public Sector,Referral,Scotland,True,,91183.38
C1725,Miller Solutions,2021-10-30,Public Sector,Direct,London,False,2022-02-04,115729.91
C1726,Scott Services,2022-10-08,Public Sector,Direct,Scotland,False,2023-08-14,30237.4
C1727,James Smith,2022-12-18,SMB,Direct,London,True,,30646.32
C1728,Sophie Williams,2022-08-01,Consumer,Events,London,True,,2230.17
C1729,Grace Scott,2021-11-15,Consumer,Partner,London,True,,3097.26
C1730,Oliver Hall,2022-09-21,Consumer,Direct,London,True,,4399.7
C1731,Daniel Anderson,2021-03-06,SMB,Referral,London,True,,37371.88
C1732,Lewis Holdings,2021-08-12,Enterprise,Direct,Scotland,True,,154145.43
C1733,Davis Holdings,2022-03-18,Enterprise,Online,Scotland,True,,164395.87
C1734,Thomas Hall,2022-08-21,SMB,Referral,London,True,,26176.88
C1735,Benjamin Clark,2021-07-14,Consumer,Direct,London,False,2022-03-28,1184.93
C1736,George Adams,2023-01-31,SMB,Online,Scotland,True,,15437.73
C1737,Smith Ltd,2022-04-10,Public Sector,Online,London,True,,65359.11
C1738,Williams Solutions,2022-03-22,Enterprise,Partner,Scotland,True,,167945.27
C1739,Olivia Martin,2021-06-21,SMB,Direct,Scotland,False,2023-02-16,10941.27
C1740,James Young,2022-01-29,SMB,Direct,London,True,,46177.98
C1741,Thomas Taylor,2021-10-21,Consumer,Direct,Scotland,False,2022-09-28,2218.26
C1742,James Brown,2021-11-26,Consumer,Partner,Scotland,True,,3299.18
C1743,Jones Corp,2022-02-03,Enterprise,Online,Scotland,True,,85231.77
C1744,William Baker,2021-05-31,SMB,Online,London,True,,28353.89
C1745,Benjamin Green,2023-01-23,SMB,Events,London,True,,26007.57
C1746,Anderson Corp,2022-06-27,Enterprise,Events,Scotland,True,,120995.75
C1747,Lily Taylor,2021-12-17,Consumer,Online,Scotland,False,2022-12-02,4880.99
C1748,Jones Group,2021-08-15,Public Sector,Partner,London,True,,48097.91
C1749,Benjamin Anderson,2023-01-23,Consumer,Partner,Scotland,True,,4104.63
C1750,Jones International,2022-05-01,Enterprise,Direct,Scotland,True,,87361.64
C1751,Daniel Anderson,2022-11-07,SMB,Referral,London,True,,33467.46
C1752,Johnson Solutions,2023-05-10,Enterprise,Referral,London,True,,63666.2
C1753,Benjamin Jackson,2021-08-23,SMB,Direct,Scotland,True,,12038.31
C1754,Clark Partners,2021-07-22,Public Sector,Referral,Scotland,False,2022-02-04,36344.57
C1755,Johnson Group,2021-12-17,Enterprise,Online,London,True,,63419.82
C1756,Wright Group,2022-11-09,Public Sector,Direct,Scotland,True,,100763.28
C1757,Matthew Moore,2021-07-29,Consumer,Referral,Scotland,True,,3576.84
C1758,David Clark,2021-03-29,Consumer,Direct,London,True,,1978.96
C1759,Smith International,2022-01-22,Enterprise,Direct,London,True,,188393.6
C1760,Olivia Brown,2021-11-15,Consumer,Partner,London,True,,2420.38
C1761,Harry Anderson,2021-06-18,SMB,Partner,London,True,,29244.87
C1762,Joseph Smith,2021-04-06,SMB,Online,Scotland,True,,17282.45
C1763,Hall Corp,2023-03-22,Enterprise,Online,London,True,,79123.2
C1764,Harry Lewis,2022-07-02,SMB,Referral,London,True,,24096.46
C1765,Sophia Wilson,2022-12-19,SMB,Online,London,True,,33122.57
C1766,Jones Partners,2021-05-25,Public Sector,Online,Scotland,True,,38723.96
C1767,Davis Group,2021-11-07,Enterprise,Direct,London,True,,143000.42
C1768,Hannah Martin,2023-07-07,Consumer,Referral,Scotland,True,,3203.09
C1769,Amelia Scott,2022-04-19,Consumer,Referral,London,True,,4133.94
C1770,Mia Taylor,2021-04-15,SMB,Referral,Scotland,False,2022-04-13,31998.02
C1771,Brown Holdings,2021-10-27,Enterprise,Direct,Scotland,True,,120868.8
C1772,George Green,2021-03-26,SMB,Partner,Scotland,True,,13939.22
C1773,Emma Scott,2022-02-02,SMB,Online,London,True,,36857.86
C1774,Moore Corp,2021-08-02,Enterprise,Online,London,True,,113427.73
C1775,Moore Partners,2021-02-14,Enterprise,Referral,London,True,,170826.34
C1776,Charlotte Wilson,2022-08-05,SMB,Events,Scotland,True,,31203.05
C1777,Jackson Ltd,2021-08-26,Public Sector,Referral,London,True,,49439.72
C1778,David Taylor,2022-02-06,SMB,Partner,Scotland,True,,49881.27
C1779,George Davis,2021-04-15,SMB,Direct,London,True,,39065.17
C1780,David Harris,2022-05-04,SMB,Referral,London,True,,34295.26
C1781,Matthew Moore,2022-07-11,Consumer,Direct,London,True,,3998.39
C1782,Hannah Williams,2022-12-01,SMB,Direct,London,True,,48279.72
C1783,Clark International,2022-07-17,Public Sector,Referral,London,True,,89977.37
C1784,Henry Hall,2023-05-10,SMB,Referral,London,True,,26097.65
C1785,Matthew Williams,2022-02-15,SMB,Direct,London,True,,43436.66
C1786,Amelia Brown,2022-01-24,Consumer,Online,Scotland,True,,1800.28
